Angle,Front_to_Rear,Head_On,Sideswipe_Same_Dir,Sideswipe_Opp_Dir,Parked_Veh,Rear_to_Side,Rear_to_Rear,Single_Veh,Sev_1,Sev_2,Sev_3,Sev_4,Sev_5,Severe
0,0,0,0,0,0,0,0,3,1,1,1,0,0,1
0,0,0,0,0,0,0,0,5,3,1,1,0,0,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,1,2,0,0,27,24,3,2,1,1,4
1,3,0,1,0,0,0,0,13,15,1,1,1,0,2
1,1,0,1,0,1,0,0,5,7,2,0,0,0,0
0,3,1,0,0,0,0,0,2,2,3,0,1,0,1
1,2,0,0,0,0,0,0,3,2,3,1,0,0,1
21,19,5,5,5,6,0,0,7,44,15,5,4,0,9
4,4,0,0,0,2,0,0,1,5,5,1,0,0,1
1,2,0,0,0,0,0,0,1,3,1,0,0,0,0
13,16,0,7,2,8,0,0,6,40,7,4,1,0,5
2,2,0,0,0,0,0,0,1,3,0,1,1,0,2
2,2,0,0,0,2,0,0,1,7,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,2,4,0,0,0,0,0
0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,1,0,0,0,0,13,13,0,1,0,0,1
0,1,0,0,0,0,0,0,3,4,0,0,0,0,0
18,34,0,17,1,0,0,0,4,54,17,2,1,0,3
7,14,1,3,0,1,0,0,5,24,3,2,2,0,4
19,5,4,2,1,0,0,0,3,20,7,6,1,0,7
23,8,1,7,1,1,1,0,4,30,7,8,1,0,9
3,3,1,1,0,0,0,0,1,6,2,0,1,0,1
0,4,0,0,0,0,0,0,6,7,1,1,0,1,2
0,0,0,0,0,0,0,0,3,1,2,0,0,0,0
1,6,0,0,0,0,0,0,5,7,2,3,0,0,3
2,0,0,1,0,0,0,0,1,4,0,0,0,0,0
1,0,0,0,0,0,0,0,3,2,1,1,0,0,1
20,22,2,30,0,0,0,0,4,64,9,4,0,1,5
84,57,4,23,2,0,0,0,7,127,35,15,0,0,15
33,54,3,19,4,0,0,1,10,92,22,9,1,0,10
36,30,1,10,1,0,0,0,8,69,11,5,1,0,6
73,67,2,19,2,2,0,0,16,132,40,8,1,0,9
19,6,0,1,2,0,0,0,0,21,6,1,0,0,1
2,15,0,0,1,2,0,0,2,12,6,4,0,0,4
2,8,0,0,0,0,0,0,2,7,0,5,0,0,5
14,12,1,2,0,2,0,0,9,25,4,10,0,1,11
3,8,0,1,0,0,0,0,5,12,3,2,0,0,2
15,31,1,7,1,0,2,0,13,56,9,5,0,0,5
17,53,1,6,0,0,0,0,31,86,14,8,0,0,8
3,17,0,2,2,2,0,0,41,54,6,6,1,0,7
8,3,4,0,1,2,0,0,13,21,5,3,1,1,5
3,5,0,2,0,2,0,0,3,12,1,2,0,0,2
11,15,2,1,0,1,0,0,12,30,8,4,0,0,4
9,12,2,1,0,1,0,0,28,43,6,3,0,1,4
36,5,0,15,1,1,0,0,5,41,9,13,0,0,13
2,2,0,2,0,2,0,0,2,7,2,1,0,0,1
3,1,0,0,0,0,0,0,0,4,0,0,0,0,0
93,81,9,24,2,2,0,1,3,121,76,15,3,0,18
135,67,10,6,3,1,0,0,15,118,79,35,5,0,40
30,26,2,3,3,0,0,0,2,39,17,6,2,2,10
32,8,2,2,1,0,0,0,6,28,15,5,3,0,8
36,57,6,5,6,0,0,0,23,73,39,19,2,0,21
77,71,9,8,3,3,2,0,25,111,51,30,6,0,36
28,12,4,1,2,3,0,0,13,36,16,9,1,1,11
16,34,4,2,3,3,1,0,5,39,21,7,0,1,8
38,110,6,2,1,7,0,0,10,109,51,12,2,0,14
10,43,0,1,0,3,0,1,3,48,12,1,0,0,1
14,103,5,0,0,1,0,0,4,79,34,12,2,0,14
31,36,2,1,2,2,0,0,4,56,16,5,1,0,6
16,26,1,5,2,1,0,1,2,40,13,1,0,0,1
14,43,2,0,1,1,1,0,2,38,17,7,2,0,9
10,62,1,0,1,1,0,0,4,49,22,7,1,0,8
30,47,2,2,3,2,0,0,7,60,19,11,1,2,14
23,14,5,3,1,1,0,0,2,30,6,13,0,0,13
21,64,4,2,3,4,0,0,12,80,19,10,1,0,11
2,7,1,1,0,0,0,0,2,10,2,0,0,1,1
27,25,1,2,3,2,0,0,3,46,10,7,0,0,7
32,36,3,9,0,3,0,0,8,60,13,18,0,0,18
4,11,0,1,0,0,0,0,2,10,6,1,1,0,2
16,21,1,3,1,2,0,0,11,38,10,4,2,1,7
12,46,2,2,0,0,0,0,9,47,14,9,1,0,10
13,28,1,2,2,0,0,0,12,38,15,5,0,0,5
8,4,1,2,1,0,0,0,3,14,1,3,1,0,4
3,2,2,0,1,0,0,0,10,13,4,1,0,0,1
1,3,0,0,0,0,0,0,5,6,3,0,0,0,0
1,6,0,0,0,1,0,0,5,6,3,4,0,0,4
0,2,0,1,0,0,0,0,11,13,1,0,0,0,0
1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
14,2,1,2,0,0,0,0,5,9,5,9,1,0,10
2,1,0,0,0,0,0,0,3,4,0,0,2,0,2
0,0,0,0,0,1,0,0,7,7,1,0,0,0,0
4,7,2,0,2,1,1,0,24,31,6,1,3,0,4
1,0,0,1,2,0,0,0,5,7,2,0,0,0,0
6,6,3,2,0,0,0,0,8,15,4,5,1,0,6
5,5,0,3,0,1,0,0,37,39,6,5,0,1,6
7,4,0,1,1,0,0,0,23,24,7,4,1,0,5
3,2,0,2,1,0,1,0,6,9,3,3,0,0,3
6,2,1,2,1,1,0,0,8,11,7,3,0,0,3
44,20,7,6,2,0,0,0,21,53,33,11,3,0,14
11,8,2,5,0,1,0,0,4,22,6,2,1,0,3
4,39,1,4,0,0,0,0,4,36,12,3,1,0,4
15,20,3,1,2,1,0,0,3,26,12,3,3,1,7
23,35,2,5,1,0,0,0,7,47,18,7,1,0,8
3,30,0,1,3,0,0,0,4,29,6,6,0,0,6
2,3,1,1,0,0,0,0,4,8,1,2,0,0,2
0,2,0,0,0,0,0,0,1,3,0,0,0,0,0
0,0,0,0,0,0,0,0,4,2,0,2,0,0,2
0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
0,6,0,2,1,0,0,0,12,16,4,1,0,0,1
19,8,0,2,2,0,0,0,17,25,10,8,4,1,13
10,7,1,2,1,0,0,0,12,21,4,4,4,0,8
17,1,1,1,0,0,0,0,6,16,4,5,1,0,6
0,9,0,0,0,0,0,0,3,10,1,1,0,0,1
1,13,0,1,0,0,0,0,6,18,1,2,0,0,2
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
2,1,1,1,0,1,0,0,12,14,1,2,1,0,3
0,1,0,0,0,0,0,0,2,3,0,0,0,0,0
7,1,0,2,0,1,1,0,2,10,2,2,0,0,2
6,21,0,3,1,4,0,0,9,31,7,6,0,0,6
0,2,2,0,0,0,0,0,2,3,1,0,2,0,2
1,5,0,0,0,0,0,0,3,8,1,0,0,0,0
2,16,1,1,1,0,0,0,12,27,2,2,2,0,4
4,5,1,0,1,0,0,0,2,5,7,1,0,0,1
16,10,3,0,4,1,0,0,1,25,7,2,1,0,3
18,49,1,2,0,1,0,0,7,51,16,9,1,1,11
46,33,7,5,3,0,0,0,12,66,25,15,0,0,15
4,11,0,6,0,0,0,0,6,14,7,4,2,0,6
41,34,1,24,0,2,0,0,13,76,20,16,2,1,19
96,17,2,18,2,0,0,0,9,90,24,28,2,0,30
16,14,3,2,0,6,0,0,0,21,14,5,1,0,6
4,2,0,0,0,1,0,0,5,5,4,3,0,0,3
16,4,1,0,0,0,0,0,0,11,4,6,0,0,6
1,0,0,1,0,0,0,0,1,3,0,0,0,0,0
18,32,3,4,1,3,0,0,22,46,19,17,1,0,18
48,41,4,16,1,4,0,0,13,85,21,18,3,0,21
55,10,2,7,4,3,0,0,9,56,22,11,1,0,12
5,8,0,2,0,0,0,0,2,10,2,4,1,0,5
28,11,3,4,2,1,0,0,6,37,8,9,1,0,10
29,31,4,15,2,0,0,0,13,66,15,12,0,1,13
19,4,3,0,1,0,0,0,3,17,8,5,0,0,5
13,20,1,4,0,2,0,0,3,32,8,3,0,0,3
21,22,0,3,2,3,0,1,5,41,12,4,0,0,4
8,10,0,10,1,1,0,0,1,22,8,0,0,1,1
2,8,1,1,2,0,0,0,2,13,1,1,1,0,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,0,0,1,0,0,0,0,1,1,0,2,0,0,2
0,1,1,1,0,0,0,0,2,1,3,0,1,0,1
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,4,2,1,1,0,0,1
0,0,0,0,0,1,0,0,1,0,0,2,0,0,2
1,0,0,0,0,0,0,0,4,2,2,1,0,0,1
1,1,0,1,0,0,0,0,1,3,0,1,0,0,1
5,2,0,0,0,0,0,0,3,7,2,1,0,0,1
3,1,1,1,1,0,0,0,1,6,2,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4,1,1,0,0,0,0,27,24,5,3,1,0,4
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,0,0,1,0,0,0,0,8,9,0,2,0,0,2
0,0,0,1,0,0,0,0,2,2,1,0,0,0,0
3,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
1,1,1,0,1,0,0,0,9,8,2,1,2,0,3
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,2,0,0,0,0,12,11,3,1,0,0,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,5,4,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,11,11,0,1,0,0,1
1,2,0,0,0,0,0,0,10,11,0,1,1,0,2
2,4,0,0,0,0,0,0,6,9,2,1,0,0,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,5,0,2,0,1,0,0,13,12,3,6,2,0,8
2,0,0,0,0,0,0,0,1,1,0,2,0,0,2
2,3,0,0,0,0,0,0,6,7,1,2,1,0,3
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,0,0,0,0,0,0,1,2,1,3,0,0,3
0,1,0,1,0,1,0,0,1,3,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3,0,0,0,0,0,0,0,4,5,0,1,1,0,2
0,2,0,0,0,0,0,0,1,2,0,1,0,0,1
1,3,1,2,0,0,0,0,3,6,2,2,0,0,2
0,1,0,0,0,0,0,0,7,4,1,1,2,0,3
1,1,0,2,0,0,0,0,13,15,1,0,1,0,1
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,3,0,0,0,1,0,0,18,17,4,1,0,1,2
1,1,0,0,0,0,0,0,7,7,0,1,1,0,2
0,0,0,0,0,0,0,0,10,7,2,1,0,0,1
5,0,1,0,1,0,0,0,0,1,4,1,1,0,2
17,2,0,1,1,0,0,0,1,9,8,5,0,0,5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,12,3,0,0,0,0,0,0,8,9,2,0,0,2
16,10,0,5,1,4,0,0,4,23,15,2,0,0,2
6,6,0,1,0,1,0,0,5,13,5,1,0,0,1
4,3,0,2,0,0,0,0,1,5,4,1,0,0,1
1,0,0,1,0,1,0,0,1,3,1,0,0,0,0
3,0,0,0,1,0,0,0,3,4,2,0,1,0,1
7,15,0,2,1,0,1,0,3,21,5,2,1,0,3
0,2,0,0,0,0,0,0,1,2,0,1,0,0,1
0,6,1,1,0,0,0,0,5,9,2,2,0,0,2
1,1,0,0,0,0,0,0,10,9,2,1,0,0,1
1,1,0,0,0,0,0,0,20,17,3,2,0,0,2
1,2,0,0,0,1,0,0,22,23,1,2,0,0,2
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,1,0,0,7,6,1,1,0,0,1
1,0,0,0,0,0,0,0,15,11,3,1,0,1,2
1,2,0,0,0,0,0,0,22,18,4,2,1,0,3
2,0,0,0,1,0,0,0,5,8,0,0,0,0,0
2,0,0,0,0,0,0,0,1,2,1,0,0,0,0
0,1,1,0,0,0,0,0,12,8,4,2,0,0,2
2,1,0,1,2,0,0,0,31,29,5,3,0,0,3
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
7,3,0,2,0,1,0,0,15,22,2,3,1,0,4
4,5,0,2,0,0,0,0,0,6,3,2,0,0,2
2,3,0,1,0,1,1,0,3,9,1,1,0,0,1
0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
13,18,0,3,1,4,0,0,4,37,5,1,0,0,1
5,25,0,5,0,0,0,0,8,33,9,1,0,0,1
5,3,2,2,1,0,0,0,6,13,4,1,1,0,2
1,0,0,1,0,0,0,0,28,18,4,5,2,1,8
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,1,0,0,0,0,0,0,5,5,0,0,1,0,1
0,0,0,0,0,0,0,0,2,1,0,1,0,0,1
0,0,0,0,0,1,0,0,3,3,0,1,0,0,1
0,0,0,0,0,1,0,0,2,1,2,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,6,3,0,1,2,0,3
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,5,4,0,1,0,0,1
0,1,0,0,0,0,0,0,2,2,1,0,0,0,0
0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
0,0,0,0,0,0,0,0,7,6,0,1,0,0,1
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,1,1,0,0,1
1,2,0,0,0,0,0,0,3,3,2,0,1,0,1
12,10,5,3,1,0,0,0,3,24,7,3,0,0,3
21,6,2,0,2,0,1,0,4,12,13,7,4,0,11
180,48,12,23,4,7,0,0,30,177,76,42,7,2,51
47,32,5,6,3,1,0,0,10,55,32,15,2,0,17
58,49,6,10,2,2,0,0,22,74,39,32,3,1,36
29,22,3,8,0,0,0,0,8,41,18,9,1,1,11
21,45,5,5,2,1,0,0,11,50,25,12,3,0,15
40,23,8,5,2,2,0,0,14,58,23,10,3,0,13
48,32,4,4,1,1,0,0,16,55,34,14,3,0,17
64,59,10,11,7,2,1,0,11,103,43,16,3,0,19
59,45,3,14,4,0,1,0,6,77,38,17,0,0,17
19,77,1,10,2,1,0,0,8,79,30,8,1,0,9
179,143,21,29,16,5,0,1,23,250,88,70,6,3,79
47,31,6,13,3,1,1,0,3,71,19,14,1,0,15
66,70,7,11,2,2,1,1,6,120,26,19,1,0,20
91,109,11,21,9,3,0,1,21,162,48,51,5,0,56
18,23,4,6,1,2,1,0,9,43,12,6,3,0,9
29,19,3,2,1,0,0,0,5,26,15,15,2,1,18
22,16,3,2,2,1,0,0,4,33,10,5,2,0,7
74,45,7,17,2,5,0,0,24,124,27,18,5,0,23
18,14,0,4,1,1,0,0,14,29,9,11,3,0,14
11,13,2,0,0,0,0,0,3,20,4,4,1,0,5
3,6,0,0,1,0,0,0,6,14,1,1,0,0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17,24,2,4,0,0,0,0,21,43,16,9,0,0,9
0,4,0,0,0,0,0,0,0,3,1,0,0,0,0
23,13,4,7,1,9,0,0,9,41,15,6,4,0,10
19,15,1,0,2,2,1,0,4,34,4,5,0,1,6
5,8,1,2,0,1,0,0,4,13,5,0,1,2,3
13,2,0,3,0,0,0,0,3,17,2,2,0,0,2
3,1,0,0,0,0,0,0,1,2,1,2,0,0,2
17,16,1,2,2,0,0,0,11,29,11,6,3,0,9
5,8,0,0,0,0,0,0,2,11,3,1,0,0,1
31,4,2,1,1,0,0,0,2,16,19,5,0,1,6
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,4,0,4,3,0,0,0,21,21,4,9,2,0,11
2,0,0,2,0,0,0,0,12,13,0,2,1,0,3
0,0,1,0,1,0,0,0,10,8,3,1,0,0,1
0,0,0,0,0,1,0,0,2,1,1,0,0,1,1
2,0,0,1,0,0,0,0,21,14,6,2,2,0,4
0,2,0,0,1,0,0,0,10,7,4,1,1,0,2
0,0,0,0,0,0,0,0,4,2,0,1,0,1,2
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
6,9,0,1,0,1,0,0,0,13,4,0,0,0,0
15,3,6,1,1,0,0,0,2,19,3,5,1,0,6
24,27,3,15,2,0,0,0,9,58,14,7,0,1,8
22,30,1,5,1,0,0,0,16,59,12,3,1,0,4
55,25,2,5,1,0,0,0,7,52,24,16,3,0,19
29,8,0,0,2,1,1,0,5,25,10,8,1,2,11
8,2,0,0,1,1,0,0,3,7,6,2,0,0,2
22,2,0,0,1,0,0,0,3,11,9,8,0,0,8
20,8,3,4,0,0,1,0,5,27,9,3,2,0,5
6,6,2,1,0,0,0,0,1,7,5,4,0,0,4
4,8,0,0,2,0,0,0,1,10,2,2,1,0,3
12,47,0,1,0,0,0,0,5,44,15,5,1,0,6
13,18,5,9,3,0,0,0,8,44,5,5,2,0,7
32,24,5,15,2,2,0,0,24,85,13,5,1,0,6
11,10,3,0,1,0,0,0,3,19,3,6,0,0,6
23,19,2,7,0,0,0,0,7,41,9,7,1,0,8
44,54,6,5,3,2,0,0,13,89,20,17,1,0,18
10,17,0,2,0,0,0,0,3,22,7,3,0,0,3
10,13,1,1,0,1,0,1,4,18,8,5,0,0,5
47,40,4,7,6,5,0,0,56,129,23,11,1,1,13
21,20,2,5,0,1,0,0,32,56,15,9,1,0,10
21,18,2,7,4,0,0,0,2,36,12,4,2,0,6
10,5,1,1,0,0,0,0,12,15,6,7,1,0,8
0,1,0,0,0,0,0,0,9,5,4,1,0,0,1
1,0,1,1,0,0,0,0,23,18,2,6,0,0,6
1,0,0,2,0,0,0,0,49,31,9,8,2,2,12
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,3,2,0,2,1,0,3
0,0,0,1,0,0,0,0,18,16,2,1,0,0,1
1,1,0,0,0,0,0,0,10,11,1,0,0,0,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,25,22,1,2,0,0,2
0,0,0,1,2,0,0,0,30,25,4,3,1,0,4
2,4,1,2,2,0,0,0,45,46,6,4,0,0,4
1,0,0,1,0,0,0,0,2,3,0,1,0,0,1
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,0,0,0,0,0,0,0,1,1,1,1,0,0,1
1,1,0,1,0,0,2,0,3,6,1,0,1,0,1
1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2,0,0,1,1,2,0,0,6,10,2,0,0,0,0
0,2,1,0,0,0,0,0,13,11,3,2,0,0,2
0,2,0,0,3,0,0,0,21,22,3,1,0,0,1
0,0,0,0,0,0,0,0,13,12,0,1,0,0,1
0,0,1,1,0,0,0,0,36,29,5,2,1,1,4
0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
1,8,0,1,2,0,0,0,48,52,4,2,1,1,4
0,0,0,0,0,0,0,0,9,7,2,0,0,0,0
1,2,1,0,0,1,0,0,9,13,1,0,0,0,0
2,0,1,0,0,0,0,0,3,5,0,0,1,0,1
2,18,0,4,2,0,0,0,45,54,8,7,2,0,9
0,1,0,0,0,0,0,0,3,4,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,3,2,0,1,0,0,1
1,1,0,3,0,1,0,0,6,12,0,0,0,0,0
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0,1,0,1,0,0,0,0,2,4,0,0,0,0,0
1,2,1,2,0,0,0,0,19,19,2,4,0,0,4
0,1,0,1,0,0,0,0,1,2,1,0,0,0,0
0,3,1,0,1,0,0,0,38,37,2,2,2,0,4
0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,0,0,0,0,0,0,9,9,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,4,0,1,2,2,0,0,7,15,1,3,0,0,3
10,21,3,2,1,4,0,1,30,57,8,5,2,0,7
6,26,0,2,0,1,1,0,12,33,10,4,1,0,5
17,14,1,1,0,1,0,0,1,21,7,7,0,0,7
5,0,0,1,1,1,0,0,1,8,1,0,0,0,0
12,1,0,0,0,1,0,0,3,10,5,1,1,0,2
1,2,0,0,0,0,0,0,0,3,0,0,0,0,0
1,4,0,1,1,0,0,0,3,10,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,1,0,1,0,0,0,8,9,4,3,1,0,4
26,14,2,22,3,1,0,0,4,53,13,5,1,0,6
79,61,4,23,6,2,0,0,10,131,32,18,4,0,22
16,30,2,2,3,0,0,0,2,37,12,6,0,0,6
9,14,0,2,0,0,0,0,0,18,3,4,0,0,4
9,7,0,1,0,0,0,0,3,12,1,7,0,0,7
3,0,2,0,0,0,0,0,4,6,2,1,0,0,1
21,7,1,1,0,0,0,0,0,22,5,3,0,0,3
1,0,0,1,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,2,0,0,0,0,0,0,12,9,1,3,1,0,4
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
0,0,0,0,0,0,0,0,5,3,2,0,0,0,0
0,1,0,0,0,0,0,0,6,3,1,3,0,0,3
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,2,0,0,0,0,0,0,3,2,1,2,0,0,2
4,3,0,3,0,2,0,0,2,12,0,2,0,0,2
0,1,0,1,0,2,0,0,1,5,0,0,0,0,0
20,4,1,10,7,3,0,0,13,41,7,9,1,0,10
2,2,0,0,0,0,0,0,4,7,0,1,0,0,1
4,11,2,1,0,0,0,0,14,25,5,2,0,0,2
4,6,0,0,0,0,0,0,1,9,0,2,0,0,2
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,2,0,0,0,0,0,0,0,2,1,0,1,0,1
0,0,1,0,1,0,0,0,6,4,1,2,0,1,3
3,1,1,0,1,0,0,0,10,13,0,2,0,1,3
0,2,0,0,0,0,0,0,4,5,0,0,0,1,1
9,1,0,1,0,1,0,0,2,8,3,3,0,0,3
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6,8,0,0,0,0,0,0,0,10,2,1,1,0,2
0,0,0,1,1,0,0,0,6,7,0,1,0,0,1
5,13,1,1,0,1,0,0,7,19,5,4,0,0,4
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,0,0,0,0,0,0,4,6,1,1,0,0,1
27,24,5,6,0,0,1,0,3,51,9,5,1,0,6
0,0,0,0,1,1,0,0,1,3,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,1,0,0,0,2,3,0,0,1,0,1
1,2,0,0,0,0,0,0,1,2,1,1,0,0,1
0,0,0,0,0,0,0,0,14,11,3,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,1,0,0,0,4,2,1,2,0,0,2
1,0,0,1,0,0,0,0,4,5,0,1,0,0,1
0,1,0,0,0,0,0,0,16,14,3,0,0,0,0
0,1,0,0,0,0,0,0,2,2,1,0,0,0,0
1,0,0,1,0,0,0,0,3,4,0,0,0,1,1
0,1,0,0,0,0,0,0,3,3,0,1,0,0,1
1,0,0,0,0,0,0,0,2,2,1,0,0,0,0
1,2,0,1,0,1,0,0,15,17,3,0,0,0,0
2,2,4,0,0,0,0,0,7,10,4,1,0,0,1
2,0,0,1,0,1,0,0,1,3,0,2,0,0,2
0,0,0,0,0,0,0,0,3,2,0,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,1,0,0,0,0,7,6,1,1,0,0,1
0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
0,3,0,0,1,0,0,0,14,12,2,4,0,0,4
1,2,0,0,1,0,0,0,1,5,0,0,0,0,0
0,1,0,0,0,1,0,0,3,4,0,0,1,0,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,5,6,0,1,0,0,1
0,0,0,0,0,0,0,0,10,5,0,1,3,1,5
0,3,0,0,0,1,0,0,46,42,2,2,3,1,6
2,1,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,1,2,0,0,8,7,1,1,2,0,3
0,0,0,0,1,1,0,0,3,2,1,1,1,0,2
2,3,3,1,0,0,0,0,11,18,1,1,0,0,1
2,3,1,3,0,0,0,0,5,10,3,1,0,0,1
2,20,0,0,1,1,2,0,8,28,5,1,0,0,1
40,97,4,11,2,4,0,0,82,168,44,22,5,1,28
23,68,7,8,2,1,0,0,13,77,28,14,3,0,17
5,22,1,2,1,0,0,0,10,30,6,5,0,0,5
0,1,0,1,1,0,0,0,3,6,0,0,0,0,0
0,13,0,3,0,0,0,0,6,15,6,1,0,0,1
6,33,0,3,0,0,0,0,4,31,9,4,2,0,6
25,43,6,10,2,0,1,0,9,54,26,12,4,0,16
5,6,2,2,0,1,0,0,0,9,4,2,1,0,3
65,30,2,1,3,0,0,0,2,55,29,18,1,0,19
3,2,1,0,0,0,0,0,8,9,2,3,0,0,3
1,0,1,0,0,0,0,0,3,2,2,1,0,0,1
2,1,0,0,1,0,0,0,2,6,0,0,0,0,0
3,0,0,0,0,1,0,0,3,7,0,0,0,0,0
0,0,0,2,0,0,0,0,5,3,1,3,0,0,3
1,0,0,0,0,0,0,0,4,3,0,1,1,0,2
4,0,0,0,0,0,0,0,1,3,1,1,0,0,1
0,4,0,0,0,0,0,0,0,2,1,1,0,0,1
17,3,2,1,1,3,0,0,0,19,6,2,0,0,2
38,28,3,2,1,5,0,0,11,52,22,10,4,0,14
3,6,0,2,0,0,0,0,1,11,0,0,1,0,1
12,18,1,0,1,0,0,0,13,25,12,6,2,0,8
1,2,1,0,0,0,0,0,2,4,1,1,0,0,1
4,2,0,1,0,0,0,0,3,10,0,0,0,0,0
2,4,1,2,0,0,0,0,2,8,1,0,2,0,2
0,1,0,0,0,1,0,0,3,3,1,0,1,0,1
0,1,0,0,0,0,0,0,4,5,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
